Latitude,Longitude,Postcode,Region Type,Sector,Suburb,Type,﻿Name
-32.29096,115.73831,6168,Major Cities,Gov,Rockingham,Special,Peel Language Development School - Bungaree Campus
-32.52759,115.72518,6210,Major Cities,Gov,Mandurah,Special,Peel Language Development School - Mandurah Campus
-32.62936,115.86632,6208,Major Cities,Gov,Pinjarra,Special,Peel Language Development School - Pinjarra Campus
-20.7381,116.832,6714,Remote,Gov,Karratha,Primary,Pegs Creek Primary School
-32.8311,151.482,2327,Major Cities,Gov,Pelaw Main,Primary,Pelaw Main Public School
-33.0743,151.648,2281,Major Cities,Gov,Pelican,Primary,Pelican Flat Public School
-34.4482,116.046,6260,Outer Regional,Gov,Pemberton,Combined,Pemberton District High School
-37.796,145.325,3138,Major Cities,Gov,Mooroolbark,Primary,Pembroke Primary School
-34.9209,138.65,5068,Major Cities,Non-Gov,Kensington Park,Combined,Pembroke School - Middle School Campus
-34.9218,138.656,5068,Major Cities,Non-Gov,Kensington Park,Combined,Pembroke School - Junior School Campus
-34.92233,138.655,5068,Major Cities,Non-Gov,Kensington Park,Combined,Pembroke School - Senior School Campus
-37.7545,145.014,3071,Major Cities,Gov,Thornbury,Primary,Penders Grove Primary School
-33.7952,150.962,2145,Major Cities,Gov,Wentworthville,Secondary,Pendle Hill High School
-33.8098,150.953,2145,Major Cities,Gov,Wentworthville,Primary,Pendle Hill Public School
-41.1269,146.069,7316,Outer Regional,Gov,Penguin,Combined,Penguin District School
-38.1982,145.091,3930,Major Cities,Non-Gov,Mount Eliza,Combined,Peninsula Grammar
-38.3418,145.01,3936,Major Cities,Gov,Dromana,Special,Peninsula Specialist College
-37.7322,144.87,3033,Major Cities,Non-Gov,Keilor East,Combined,Penleigh & Essendon Grammar School
-37.7541,144.92,3040,Major Cities,Non-Gov,Essendon,Combined,Penleigh & Essendon Grammar School - Essendon Campus
-37.7617,144.912,3039,Major Cities,Non-Gov,Moonee Ponds,Combined,Penleigh & Essendon Grammar School - Moonee Ponds Campus
-33.7337,151.061,2120,Major Cities,Gov,Pennant Hills,Secondary,Pennant Hills High School
-33.7358,151.068,2120,Major Cities,Gov,Pennant Hills,Primary,Pennant Hills Public School
-34.8574,138.532,5013,Major Cities,Gov,Pennington,Primary,Pennington School R-6
-37.6888,144.92,3047,Major Cities,Non-Gov,Broadmeadows,Secondary,Penola Catholic College
-37.7096,144.908,3046,Major Cities,Non-Gov,Glenroy,Secondary,Penola Catholic College - Glenroy Campus
-33.7431,150.678,2750,Major Cities,Non-Gov,Emu Plains,Secondary,Penola Catholic College Emu Plains
-37.3737,140.844,5277,Outer Regional,Gov,Penola,Secondary,Penola High School
-37.3791,140.833,5277,Outer Regional,Gov,Penola,Primary,Penola Primary School
-31.9286,133.005,5690,Very Remote,Gov,Penong,Primary,Penong Primary School
-31.9971,115.871,6152,Major Cities,Non-Gov,Como,Combined,Penrhos College
-33.79538,150.7075,2748,Major Cities,Non-Gov,Orchard Hills,Combined,Penrith Anglican College
-33.7849,150.709,2748,Major Cities,Non-Gov,Orchard Hills,Combined,Penrith Christian School
-33.7566,150.706,2750,Major Cities,Gov,Penrith,Secondary,Penrith High School
-33.7272,150.683,2749,Major Cities,Gov,Castlereagh,Combined,Penrith Lakes Environmental Education Centre
-33.7561,150.705,2750,Major Cities,Gov,Penrith,Primary,Penrith Public School
-33.7639,150.701,2750,Major Cities,Gov,Penrith,Primary,Penrith South Public School
-33.7661,150.757,2747,Major Cities,Gov,Werrington,Special,Penrith Valley Learning Centre
-34.6697,150.221,2579,Inner Regional,Gov,Penrose,Primary,Penrose Public School
-37.8795,142.291,3289,Outer Regional,Gov,Penshurst,Primary,Penshurst Primary School
-33.9626,151.088,2222,Major Cities,Gov,Penshurst,Primary,Penshurst Public School
-33.9621,151.072,2223,Major Cities,Gov,Mortdale,Primary,Penshurst West Public School
-37.6559,144.423,3340,Major Cities,Gov,Bacchus Marsh,Primary,Pentland Primary School
-20.5229,145.398,4816,Very Remote,Gov,Pentland,Primary,Pentland State School
-14.14978,130.077,0822,Very Remote,Gov,Peppimenarti,Combined,Peppimenarti School
-36.6342,145.717,3669,Inner Regional,Gov,Violet Town,Primary,Peranbin Primary College
-36.5925,145.863,3670,Inner Regional,Gov,Baddaginnie,Primary,Peranbin Primary College-Baddaginnie Campus
-36.856,145.736,3666,Inner Regional,Gov,Strathbogie,Primary,Peranbin Primary College-Strathbogie Campus
-36.7515,146.001,3673,Inner Regional,Gov,Swanpool,Primary,Peranbin Primary College-Swanpool Campus
-26.4795,153.069,4573,Major Cities,Non-Gov,Peregian Beach,Combined,Peregian Beach College
-26.5,153.07,4573,Major Cities,Gov,Peregian Springs,Primary,Peregian Springs State School
-43.1416,147.153,7112,Outer Regional,Non-Gov,Nicholls Rivulet,Primary,Peregrine
-29.4437,116.286,6620,Remote,Gov,Perenjori,Primary,Perenjori Primary School
-38.3834,145.333,3921,Outer Regional,Gov,French Island,Primary,Perseverance Primary School
-31.9312,115.875,6050,Major Cities,Non-Gov,Mount Lawley,Combined,Perth College
-31.9452,115.837,6008,Major Cities,Gov,Subiaco,Secondary,Perth Modern School
-31.9656,115.898,6100,Major Cities,Non-Gov,Burswood,Combined,Perth Montessori School
-41.5732,147.174,7300,Inner Regional,Gov,Perth,Primary,Perth Primary School
-32.0921,115.818,6163,Major Cities,Non-Gov,Bibra Lake,Combined,Perth Waldorf School
-31.87103372,116.1378126,6081,Major Cities,Non-Gov,Parkerville,Secondary,Parkerville Steiner College
-33.4911,149.55,2795,Inner Regional,Gov,Perthville,Primary,Perthville Public School
-32.2563,115.815,6170,Major Cities,Non-Gov,Wellard,Combined,Peter Carnley Anglican Community School
-32.2403,115.81,6167,Major Cities,Non-Gov,Calista,Primary,Peter Carnley Anglican Community School - Calista Campus
-37.66841894,145.013,3075,Major Cities,Gov,Lalor,Secondary,Peter Lalor Secondary College
-31.6768,115.708,6030,Major Cities,Non-Gov,Mindarie,Combined,Peter Moyes Anglican Community School
-32.9787,138.836,5422,Outer Regional,Gov,Peterborough,Secondary,Peterborough High School
-32.9713,138.832,5422,Outer Regional,Gov,Peterborough,Primary,Peterborough Primary School
-32.5812,139.563,5440,Remote,Gov,Yunta,Primary,Peterborough Primary School - Yunta Campus
-34.556,150.855,2528,Major Cities,Gov,Warilla,Special,Peterborough School
-33.8956,151.15,2049,Major Cities,Gov,Petersham,Primary,Petersham Public School
-27.2679,152.972,4502,Major Cities,Gov,Petrie,Primary,Petrie State School
-27.46,153.01,4064,Major Cities,Gov,Paddington,Primary,Petrie Terrace State School
-38.5076,145.202,3922,Inner Regional,Non-Gov,Ventnor,Primary,Phillip Island Village School
-37.5866,143.834,3356,Inner Regional,Gov,Sebastopol,Combined,Phoenix P-12 Community College
-37.5855,143.835,3356,Inner Regional,Gov,Sebastopol,Combined,Phoenix P-12 Community College-Redan Campus
-32.0931,115.779,6163,Major Cities,Gov,Hamilton Hill,Primary,Phoenix Primary School
-27.1237,116.391,6630,Very Remote,Gov,Murchison,Combined,Pia Wadjarri Remote Community School
-25.2795,152.833,4655,Inner Regional,Gov,Pialba,Primary,Pialba State School
-32.1358,115.909,6112,Major Cities,Gov,Piara Waters,Primary,Piara Waters Primary School
-32.125432,115.909129,6112,Major Cities,Gov,Piara Waters,Secondary,Piara Waters Senior High School
-32.0347,116.131,6076,Inner Regional,Gov,Pickering Brook,Primary,Pickering Brook Primary School
-27.8389,153.338,4209,Major Cities,Gov,Coomera,Primary,Picnic Creek State School
-33.9643,151.011,2213,Major Cities,Gov,Picnic Point,Secondary,Picnic Point High School
-33.9691,151.01,2213,Major Cities,Gov,Picnic Point,Primary,Picnic Point Public School
-34.1945,150.608,2571,Inner Regional,Gov,Picton,Secondary,Picton High School
-33.3401,115.689,6230,Inner Regional,Gov,Glen Iris,Primary,Picton Primary School
-34.1762,150.609,2571,Inner Regional,Gov,Picton,Primary,Picton Public School
-16.8144,131.22,0852,Very Remote,Gov,Pigeon Hole,Combined,Pigeon Hole School
-35.0681,138.595,5159,Major Cities,Non-Gov,Aberfoyle Park,Primary,Pilgrim School
-30.3522,148.889,2388,Remote,Gov,Pilliga,Primary,Pilliga Public School
-27.8681,152.05,4361,Inner Regional,Gov,Pilton,Primary,Pilton State School
-19.2887,146.783,4812,Outer Regional,Gov,Gulliver,Secondary,Pimlico State High School
-35.1128,138.53,5162,Major Cities,Gov,Morphett Vale,Primary,Pimpala Primary School
-27.8333,153.322,4209,Major Cities,Gov,Pimpama,Primary,Pimpama State Primary College
-27.8171,153.279,4209,Major Cities,Gov,Pimpama,Primary,Pimpama State School
-27.8345,153.32,4209,Major Cities,Gov,Pimpama,Secondary,Pimpama State Secondary College
-20.8702,148.732,4798,Outer Regional,Gov,Pindi Pindi,Primary,Pindi Pindi State School
-27.3875,152.963,4054,Major Cities,Non-Gov,Arana Hills,Primary,Pine Community School
-13.8219,131.836,0847,Remote,Gov,Pine Creek,Combined,Pine Creek School
-27.2827,152.984,4501,Major Cities,Gov,Lawnton,Special,Pine Rivers Special School
-27.2964,152.989,4500,Major Cities,Gov,Strathpine,Secondary,Pine Rivers State High School
-32.357887,115.811434,6171,Major Cities,Gov,Baldivis,Primary,Pine View Primary School
-37.8902,145.142,3149,Major Cities,Gov,Mount Waverley,Primary,Pinewood Primary School
-32.5331,117.079,6308,Outer Regional,Gov,Pingelly,Primary,Pingelly Primary School
-33.5327,118.511,6343,Remote,Gov,Pingrup,Primary,Pingrup Primary School
-32.6287,115.866,6208,Major Cities,Gov,Pinjarra,Primary,Pinjarra Primary School
-32.6331,115.872,6208,Major Cities,Gov,Pinjarra,Secondary,Pinjarra Senior High School
-27.25323,152.9814,4503,Major Cities,Non-Gov,Kallangur,Primary,Pinnacle Academic College
-34.7217,138.678,5112,Major Cities,Non-Gov,Elizabeth East,Combined,Pinnacle College - Elizabeth East Campus
-34.8478,138.66,5086,Major Cities,Non-Gov,Gilles Plains,Combined,Pinnacle College - Gilles Plains Campus
-34.7855,138.71,5125,Major Cities,Non-Gov,Golden Grove,Combined,Pinnacle College - Golden Grove
-21.15,148.713,4741,Outer Regional,Gov,Pinnacle,Primary,Pinnacle State School
-35.2559,140.908,5304,Remote,Gov,Pinnaroo,Primary,Pinnaroo Primary School
-21.0958,149.181,4740,Inner Regional,Gov,Andergrove,Secondary,Pioneer State High School
-32.1502,116.024,6112,Major Cities,Non-Gov,Armadale,Primary,Pioneer Village School
-26.1625,129.172,0872,Very Remote,Gov,Pipalyatjara,Combined,Pipalyatjara Anangu School
-33.5844,150.86,2756,Major Cities,Gov,Pitt Town,Primary,Pitt Town Public School
-27.7096,151.646,4356,Inner Regional,Gov,Pittsworth,Secondary,Pittsworth State High School
-27.7185,151.634,4356,Inner Regional,Gov,Pittsworth,Primary,Pittsworth State School
-33.6683,151.303,2103,Major Cities,Gov,Mona Vale,Secondary,Pittwater High School
-33.7409,151.291,2097,Major Cities,Non-Gov,Collaroy,Combined,Pittwater House Schools
-32.8964,151.669,2287,Major Cities,Gov,Wallsend,Primary,Plattsburg Public School
-34.7104,138.673,5112,Major Cities,Non-Gov,Elizabeth,Combined,Playford College
-34.7237,138.666,5112,Major Cities,Gov,Elizabeth,Secondary,Playford International College
-34.6884,138.713,5114,Major Cities,Gov,Craigmore,Primary,Playford Primary School
-30.49758839,151.6672484,2350,Inner Regional,Non-Gov,Armidale,Combined,PLC Armidale
-34.3962,150.873,2519,Major Cities,Gov,Mount Pleasant,Primary,Pleasant Heights Public School
-35.4669,146.799,2658,Outer Regional,Gov,Pleasant Hills,Primary,Pleasant Hills Public School
-37.5571,143.839,3350,Inner Regional,Gov,Lake Wendouree,Primary,Pleasant Street Primary School (Ballarat)
-37.6698,145.077,3082,Major Cities,Gov,Mill Park,Primary,Plenty Parklands Primary School
-37.64856605,145.0815677,3752,Major Cities,Non-Gov,South Morang,Secondary,Plenty River College
-37.6135,145.139,3754,Major Cities,Non-Gov,Doreen,Combined,Plenty Valley Christian College
-33.7481,150.835,2761,Major Cities,Gov,Plumpton,Secondary,Plumpton High School
-33.7502,150.84,2761,Major Cities,Gov,Plumpton,Special,Plumpton House School
-33.7492,150.839,2761,Major Cities,Gov,Plumpton,Primary,Plumpton Public School
-33.8709,151.22,2011,Major Cities,Gov,Woolloomooloo,Primary,Plunkett Street Public School
-34.9644,138.548,5038,Major Cities,Gov,Plympton,Combined,Plympton International College
-34.9611,138.557,5038,Major Cities,Gov,Plympton,Primary,Plympton Primary School
-33.4435,151.328,2250,Major Cities,Gov,Point Clare,Primary,Point Clare Public School
-37.8936,144.726,3030,Major Cities,Gov,Point Cook,Combined,Point Cook Prep - Year 9 College
-37.8867,144.733,3030,Major Cities,Gov,Point Cook,Secondary,Point Cook Senior Secondary College
-38.2742,144.621,3225,Inner Regional,Gov,Point Lonsdale,Primary,Point Lonsdale Primary School
-34.0257,141.895,2648,Remote,Gov,Pomona,Primary,Pomona Public School
-26.368,152.861,4568,Inner Regional,Gov,Pomona,Primary,Pomona State School
-37.1934,142.609,3381,Outer Regional,Gov,Pomonal,Primary,Pomonal Primary School
-33.3814,142.569,2648,Remote,Gov,Pooncarie,Primary,Pooncarie Public School
-34.5805,135.881,5607,Remote,Gov,Poonindie,Primary,Poonindie Community Learning Centre
-34.8335,138.613,5095,Major Cities,Gov,Pooraka,Primary,Pooraka Primary School
-38.3425,145.77,3988,Inner Regional,Gov,Poowong,Primary,Poowong Consolidated School
-36.6995,146.911,3740,Outer Regional,Gov,Porepunkah,Primary,Porepunkah Primary School
-14.8986,141.621,4892,Very Remote,Gov,Pormpuraaw,Primary,Pormpuraaw State School
-32.4938,137.769,5700,Outer Regional,Gov,Port Augusta,Secondary,Port Augusta Secondary School
-32.4731,137.752,5700,Outer Regional,Gov,Port Augusta,Special,Port Augusta Special School
-32.4832,137.754,5700,Outer Regional,Gov,Port Augusta West,Primary,Port Augusta West Primary School
-33.604,137.933,5522,Outer Regional,Gov,Port Broughton,Combined,Port Broughton Area School
-23.4132,150.514,4700,Inner Regional,Gov,Port Curtis,Primary,Port Curtis Road State School
-41.0997,146.828,7253,Outer Regional,Gov,George Town,Combined,Port Dalrymple School
-16.5245,145.461,4877,Outer Regional,Gov,Port Douglas,Primary,Port Douglas State School
-35.523,138.677,5212,Inner Regional,Gov,Port Elliot,Primary,Port Elliot Primary School
-38.3866,142.228,3284,Inner Regional,Gov,Port Fairy,Primary,Port Fairy Consolidated School
-34.0326,151.098,2228,Major Cities,Gov,Miranda,Secondary,Port Hacking High School
-20.3045,118.634,6721,Remote,Gov,Port Hedland,Primary,Port Hedland Primary School
-20.31,118.592,6721,Remote,Gov,Port Hedland,Primary,Port Hedland School Of The Air
-34.4864,150.915,2505,Major Cities,Gov,Port Kembla,Primary,Port Kembla Public School
-32.358,115.756,6172,Major Cities,Gov,Port Kennedy,Primary,Port Kennedy Primary School
-34.7238,135.854,5606,Remote,Gov,Port Lincoln,Secondary,Port Lincoln High School
-34.7243,135.858,5606,Remote,Gov,Port Lincoln,Primary,Port Lincoln Junior Primary School
-34.7239,135.857,5606,Remote,Gov,Port Lincoln,Primary,Port Lincoln Primary School
-34.7419,135.846,5606,Remote,Gov,Port Lincoln,Special,Port Lincoln Special School
-31.4675,152.899,2444,Inner Regional,Non-Gov,Port Macquarie,Combined,Port Macquarie Adventist School
-31.4299,152.914,2444,Inner Regional,Gov,Port Macquarie,Primary,Port Macquarie Public School
-31.4374,152.904,2444,Inner Regional,Non-Gov,Port Macquarie,Primary,Port Macquarie Steiner School
-37.8356,144.933,3207,Major Cities,Gov,Port Melbourne,Primary,Port Melbourne Primary School
-37.83239168,144.9322243,3207,Major Cities,Gov,Port Melbourne,Secondary,Port Melbourne Secondary College
-34.117,136.343,5604,Remote,Gov,Port Neill,Primary,Port Neill Primary School
-35.1439,138.473,5167,Major Cities,Gov,Port Noarlunga,Primary,Port Noarlunga Primary School
-37.8368,144.942,3207,Major Cities,Gov,Port Melbourne,Special,Port Phillip Specialist School
-33.1819,138.003,5540,Outer Regional,Gov,Port Pirie,Primary,Port Pirie West Primary School
-32.0828,115.779,6163,Major Cities,Non-Gov,Hamilton Hill,Special,Port School
-41.1638,146.55,7307,Outer Regional,Gov,Port Sorell,Primary,Port Sorell Primary School
-34.1874,138.149,5550,Inner Regional,Gov,Port Wakefield,Primary,Port Wakefield Primary School
-38.1156,144.655,3223,Inner Regional,Gov,Portarlington,Primary,Portarlington Primary School
-33.24858739,151.4553354,2259,Major Cities,Gov,Warnervale,Primary,Porters Creek Public School
-38.3462,141.596,3305,Outer Regional,Gov,Portland,Special,Portland Bay School
-33.3548,149.98,2847,Inner Regional,Gov,Portland,Combined,Portland Central School
-38.3176,141.572,3305,Outer Regional,Gov,Portland North,Primary,Portland North Primary School
-38.3473,141.599,3305,Outer Regional,Gov,Portland,Primary,Portland Primary School
-38.3588,141.596,3305,Outer Regional,Gov,Portland,Secondary,Portland Secondary College
-38.3524,141.604,3305,Outer Regional,Gov,Portland,Secondary,Portland Secondary College-Victoria Parade Campus
-38.3653,141.611,3305,Outer Regional,Gov,Portland,Primary,Portland South Primary School
-34.8514,138.496,5015,Major Cities,Non-Gov,New Port,Combined,Portside Christian College
-31.7609,115.752,6027,Major Cities,Gov,Heathridge,Primary,Poseidon Primary School
-28.3776,153.568,2489,Major Cities,Gov,Pottsville,Primary,Pottsville Beach Public School
-38.5604,145.546,3992,Inner Regional,Gov,Dalyston,Primary,Powlett River Primary School
-31.8421,115.775,6023,Major Cities,Gov,Duncraig,Primary,Poynter Primary School
-28.5249,151.885,4352,Outer Regional,Gov,Pozieres,Primary,Pozieres State School
-37.8516,144.991,3181,Major Cities,Gov,Windsor,Secondary,Prahran High School
-20.8708,144.605,4816,Very Remote,Gov,Prairie,Primary,Prairie State School
-33.8665,150.891,2176,Major Cities,Gov,Bossley Park,Primary,Prairievale Public School
-33.85948,150.902,2176,Major Cities,Gov,Prairiewood,Secondary,Prairiewood High School
-31.453553,149.900481,2381,Outer Regional,Gov,Premer,Primary,Premer Public School
-31.7535,115.739,6027,Major Cities,Non-Gov,Ocean Reef,Secondary,Prendiville Catholic College
-27.534,152.523,4311,Inner Regional,Gov,Prenzlau,Primary,Prenzlau State School
"-37.8489, -31.9943","145.107, 115.768","3125, 6011",Major Cities,Non-Gov,"Burwood, Peppermint Grove",Combined,Presbyterian Ladies' College
-33.8825,151.116,2132,Major Cities,Non-Gov,Croydon,Combined,Presbyterian Ladies' College Sydney
